ts cid PCI last_cid EARFCN last_freq sib5_freq in_sib5_freq_get_qmin in_sib5_freq_get_threshq sib3 in_sib3_freq_get_threshq sib3_priority priority op TAC tac cid_256 qual_high qual_low highest_pri higher_serv
2019-08-27 01:03:00.606947 23148802 PCI 403 EARFCN 66786 5035 False True sib3 True 6 4 T-Mobile TAC 15470 90425 [-666, -666] False False
2019-08-27 01:03:00.606947 23148802 PCI 403 EARFCN 66786 1150 False True sib3 True 6 5 T-Mobile TAC 15470 90425 [-666, -666] True False
2019-08-27 00:32:49.111341 23148802 PCI 403 EARFCN 66786 5035 False True sib3 True 6 4 T-Mobile TAC 15470 90425 [-666, -666] False False
2019-08-27 00:32:49.111341 23148802 PCI 403 EARFCN 66786 1150 False True sib3 True 6 5 T-Mobile TAC 15470 90425 [-666, -666] True False
2019-08-27 01:03:01.793942 23148802 PCI 403 EARFCN 66786 5035 False True sib3 True 6 4 T-Mobile TAC 15470 90425 [-666, -666] False False
2019-08-27 01:03:01.793942 23148802 PCI 403 EARFCN 66786 1150 False True sib3 True 6 5 T-Mobile TAC 15470 90425 [-666, -666] True False
2019-08-27 01:03:04.211544 23148802 PCI 403 EARFCN 2300 5035 False True sib3 True 6 4 T-Mobile TAC 15470 90425 [-666, -666] False False
2019-08-27 01:03:04.211544 23148802 PCI 403 EARFCN 2300 1150 False True sib3 True 6 5 T-Mobile TAC 15470 90425 [-666, -666] True False
2019-06-21 21:32:36.290110 13333272 PCI 196 EARFCN 1000 2585 False True sib3 True 4 2 Verizon TAC 13314 52083 [-666, -666] False False
2019-06-21 21:32:36.290110 13333272 PCI 196 EARFCN 1000 2100 False True sib3 True 4 5 Verizon TAC 13314 52083 [-666, -666] True True
2019-06-21 21:32:36.290110 13333272 PCI 196 EARFCN 1000 5230 False True sib3 True 4 3 Verizon TAC 13314 52083 [-666, -666] False False
2019-06-21 20:46:17.404776 13333262 PCI 195 EARFCN 1000 2100 False True sib3 True 4 5 Verizon TAC 13314 52083 [-666, -666] True True
2019-06-21 20:46:17.404776 13333262 PCI 195 EARFCN 1000 5230 False True sib3 True 4 3 Verizon TAC 13314 52083 [-666, -666] False False
2019-06-21 19:29:12.036854 142005910 PCI 141 EARFCN 9820 850 None None sib3 True 4 None ATT TAC 34624 554710 [-666, -666] False False
2019-06-21 19:29:42.535083 142005770 PCI 61 EARFCN 850 9820 None None sib3 True 4 None ATT TAC 34624 554710 [-666, -666] False False
2019-06-21 19:30:02.865002 142873238 PCI 120 EARFCN 9820 850 None None sib3 True 4 None ATT TAC 34624 558098 [-666, -666] False False
2019-06-21 19:34:51.428942 143020824 PCI 247 EARFCN 1975 9820 None None sib3 True 4 None ATT TAC 34624 558675 [-666, -666] False False
2019-06-21 19:35:53.075912 143278485 PCI 242 EARFCN 9820 850 None None sib3 True 4 None ATT TAC 34624 559681 [-666, -666] False False
2019-06-21 20:14:02.170108 143309833 PCI 481 EARFCN 850 9820 None None sib3 True 4 None ATT TAC 34619 559804 [-666, -666] False False
2019-06-21 19:15:41.925811 141363605 PCI 13 EARFCN 9820 850 None None sib3 True 4 None ATT TAC 34624 552201 [-666, -666] False False
2019-06-21 19:49:40.682881 142208521 PCI 113 EARFCN 850 9820 None None sib3 True 4 None ATT TAC 34619 555502 [-666, -666] False False
